screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S00075,,Datation des hydrocarbures par la méthode Re-Os : étude expérimentale du comportement géochimique du couple Re-Os dans les pétroles durant l’évolution d’un système pétrolier,2013-12-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Re-Os dating of hydrocarbons dissertation; geochemistry, unrelated field.","Re-Os isotope dating of hydrocarbons dissertation, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00076,10.1149/ma2015-02/24/959,Effect of ZrO2 Additive for IrO2-Ta2O5/Ti on Activity of Oer in Sulfuric Acid with Toluene Contamination,2015-07-07,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Experimental OER activity study of IrO2-Ta2O5-ZrO2/Ti anodes in acid,"IrO2-Ta2O5-Zr rutile-type OER electrode activity in sulfuric acid, experimental.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S00077,,Development of Novel Nano-structured Materials with Low-Cost and High Stability for PEM Fuel Cell,2013-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"PEMFC ORR catalyst development thesis, non-oxide.","PEM fuel cell ORR catalyst development thesis, non-rutile, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00078,,Functionalization of nanostructured titania (TiO2) as electrode materials for supercapacitors,2013-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Titania nanotube electrodes for supercapacitors; not OER.,Titania nanotube electrodes for supercapacitors dissertation; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00079,,Inorganic and hybrid inorganic-organic systems for conservative treatments of stone and wood materials,2015-03-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Dissertation on TiO2 coatings for stone/wood conservation; no OER.,Dissertation on conservation treatments for stone/wood; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00080,10.1016/j.cej.2015.07.090,"Synthesis, characterization and visible light photocatalytic activity of metal based TiO2 monoliths for CO2 reduction",2015-08-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Metal-doped TiO2 monoliths for CO2 photoreduction; no OER.,"TiO2 monoliths for photocatalytic CO2 reduction, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00081,,Preparation And Characterization Of Iron Oxide And Hydroxide Based Nanomaterials,2011-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Fe oxide/hydroxide nanomaterials for water splitting; experimental, no OER calc.","Synthesis of iron oxide/hydroxide nanomaterials for hydrogen production; HER focus, non-rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00082,10.1016/j.oregeorev.2015.07.017,Eocene K-rich adakitic rocks in the Central Iran: Implications for evaluating its Cu–Au–Mo metallogenic potential,2015-07-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Geochemistry of adakitic rocks and Cu-Au-Mo metallogeny; unrelated field.,Adakitic rock petrogenesis geology,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00083,10.25560/24964,Metal Oxide Semiconductors Employed as Photocatalysts during Water Splitting,2014-08-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Thesis on photoanode TAS/SFG spectroscopy; purely experimental, no computation mentioned.","Transient absorption spectroscopy of TiO2/WO3/Fe2O3 photoanodes; experimental spectroscopy, no DFT overpotential.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00084,,Ablation par laser pulse de revetements antierosion pour le domaine aeronautique,2013-04-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Laser ablation of aerospace anti-erosion coatings; unrelated to OER.,Laser ablation of TiAlN erosion coatings; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00085,10.1149/ma2015-02/42/1672,Novel Electrocatalysts for Generating Oxygen from Acid Water Electrolysis,2015-07-07,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,TMD (MoS2/TaS2) OER electrocatalysts vs RuO2/IrO2 benchmark; non-rutile focus.,TMD OER catalysts benchmarked extensively against RuO2/IrO2 (rutile).,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S00086,10.25560/24147,A hybrid exchange density functional study of anatase TiO2 surfaces for applications in solar hydrogen production,2014-06-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Hybrid-DFT study of anatase (not rutile) TiO2 surfaces for water splitting mechanism.,"Hybrid-DFT study of anatase TiO2 surfaces for water splitting; non-rutile polymorph, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00087,,Semitransparent Functional Devices using PEDOT and/or ZnO Heterostructures,2014-11-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,ZnO/PEDOT semitransparent devices thesis; unrelated,"Dissertation on PEDOT/ZnO semitransparent devices, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00088,10.1016/j.oregeorev.2015.08.005,"Microbially mediated iron ore formation, Silicic Superunit, Rudabánya, Hungary",2015-08-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Microbial iron ore formation geology, unrelated",Microbial iron ore formation geology; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00089,10.1016/j.oregeorev.2015.08.003,"Oxidized and reduced kaolin fan deposits: Their sedimentological–mineralogical facies and physical–chemical regime (North-Bavarian Kaolin Mining District, Germany)",2015-08-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Kaolin deposit geology,"Sedimentology/mineralogy of kaolin fan deposits; geology, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00090,,Nanotubos óxidos aplicados a resinas compostas fotoativadas,2015-04-27,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiO2 nanotube additive for dental composite resin, no OER.",TiO2 nanotubes as dental composite resin additive; not electrocatalysis.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00091,10.1016/j.crci.2015.03.006,Transition metal loaded TiO2 for phenol photo-degradation,2015-09-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2 phenol photodegradation; no OER.,Transition metal-loaded TiO2 for phenol photodegradation; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00092,,Copper oxide nanoarchitectures for photoelectrochemical hydrogen generation,2012-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CuO photoelectrochemical H2 generation; no OER calc,"CuO nanostructures for photoelectrochemical hydrogen generation, non-rutile material, HER focus",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00093,10.11606/d.18.2014.tde-29012015-215637,Síntese e caracterização do composto SrTi1-xMnxO3 nanoestruturado,2014-11-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,SrTi1-xMnxO3 perovskite synthesis/characterization; no OER.,"SrTi1-xMnxO3 nanostructured synthesis, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00094,,Al-doped Zinc Oxide as a Transparent Conductive Material,2011-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Al-doped ZnO transparent conductor thesis; no OER content,"Al-doped ZnO transparent conductor thesis, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00095,10.1038/srep13661,Layered Seed-Growth of AgGe Football-like Microspheres via Precursor-Free Picosecond Laser Synthesis in Water,2015-09-03,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,AgGe microsphere laser synthesis study; unrelated field.,AgGe microsphere laser synthesis; unrelated field,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00096,10.1155/2015/538954,Metal‐Insulator Phase Transition in Quasi‐One‐Dimensional VO2 Structures,2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of metal-insulator transition in VO2 structures; no OER.,"Review of VO2 metal-insulator transition devices, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00097,10.3986/ac.v43i2.653,"Heavy minerals in sediments from the Mošnica Cave: Implications for the pre-Quaternary evolution of the middle-mountain allogenic karst in the Nízke Tatry Mts., Slovakia",2014-12-31,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Heavy mineral analysis of cave sediments incl. rutile mineral; not catalysis,"Heavy mineral sediment analysis in cave; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00098,10.4236/epe.2015.79038,Physicochemical Characterization of Photoelectrodes of Ti/TiO2 Prepared by Thermal Oxidation of Titanium,2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Ti/TiO2 photoelectrode characterization, no OER calculation.",Ti/TiO2 photoelectrode characterization; no OER calculation,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00099,10.5772/26602,"New Identity of the Kimberlite Melt: Constraints from Unaltered Diamondiferous Udachnaya –East Pipe Kimberlite, Russia",2011-12-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Kimberlite melt geochemistry, unrelated field.",Kimberlite melt geology,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00100,10.5772/21694,Properties of Nanofillers in Polymer,2011-08-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Book chapter on polymer nanofillers mentioning rutile TiO2 pigment; not OER.,Book chapter on nanofillers including rutile TiO2 as pigment; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00101,10.26686/wgtn.17005588.v1,The Oruanui Eruption: Insights into the Generation and Dynamics of the World's Youngest Supereruption,2013-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Petrology of Oruanui supereruption magma; unrelated field,"Oruanui supereruption volcanology dissertation, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00102,,Supramolecular architectures with functionalised host ligands,2014-07-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Supramolecular host-guest chemistry dissertation; unrelated field.,Supramolecular host-guest chemistry dissertation; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00103,10.13140/rg.2.1.3835.3447,"A parallel branch-and-bound algorithm for thin-film optical systems, with application to realizing a broadband omnidirectional antireflection coating for silicon solar cells",2014-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Branch-and-bound algorithm for antireflection thin-film optics; unrelated field.,Thin-film optical antireflection coating algorithm; unrelated field,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00104,10.13140/2.1.2233.2168,Proteomic Characterization of Biological Effects Induced by Engineered Nanomaterials,2014-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Proteomic effects of engineered nanomaterials; unrelated.,"Proteomic effects of engineered nanomaterials; toxicology, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00105,10.5772/53142,Decontamination of Wastewaters Containing Organics by Electrochemical Methods,2013-01-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of electrochemical wastewater decontamination methods,"Review of electrochemical wastewater decontamination, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00106,10.5772/25511,Deposits from the Glacial Age at Lake Baikal,2011-12-07,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Glacial-age deposits at Lake Baikal; geology, unrelated field.","Lake Baikal glacial-age deposits, unrelated field",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00107,10.26686/wgtn.16992820,"Metamorphism, Geochronology and Stratigraphy of an Amphibolite-Facies Greenstone-Hosted Gold Deposit: Plutonic Gold Mine, Marymia Inlier, Western Australia",2011-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Geology: gold deposit metamorphism dissertation; unrelated field.,Metamorphism/geochronology of gold deposit; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00108,10.5772/18221,Considerations about Degradation of the Red Ceramic Material Manufactured with Granite Waste,2011-08-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Degradation of red ceramic material with granite waste; unrelated field.,Degradation of red ceramic material with granite waste.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00109,10.5772/50799,Advances in Photoelectrochemical Fuel Cell Research,2012-10-31,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review chapter on photoelectrochemical fuel cells generally; no OER calc.,"Photoelectrochemical fuel cell book chapter; general, not rutile OER calculation.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00110,,Directed synthesis and characterization of zeolite nanoparticles,2013-10-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Zeolite nanoparticle synthesis dissertation, unrelated",Zeolite nanoparticle synthesis; unrelated field,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00111,10.5772/26909,Artificial Photosynthesis from a Chemical Engineering Perspective,2012-02-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Artificial photosynthesis book chapter overview, no rutile/DFT specifics","Book chapter on artificial photosynthesis engineering perspective; general, no rutile OER computation.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00112,10.5772/47991,"Crystallization, Fractionation and Solidification of Co-Magmatic Alkaline Series Sequentially Emplaced in the Carbonatite Complex of Tiruppattur, Tamil Nadu, India",2012-09-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Carbonatite petrology book chapter; unrelated field.,Carbonatite complex crystallization petrology; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00113,10.5772/23274,The Application of Inorganic Nanomaterials in Dye-Sensitized Solar Cells,2011-11-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of inorganic nanomaterials in dye-sensitized solar cells; not OER.,Book chapter on inorganic nanomaterials for dye-sensitized solar cells.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00114,10.5772/50676,Heat Treatment in Molecular Precursor Method for Fabricating Metal Oxide Thin Films,2012-09-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of heat treatment methods for metal oxide thin films, unrelated",General review of heat treatment for metal oxide thin film fabrication; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00115,10.5772/38556,Anodic Materials with High Energy Efficiency for Electrochemical Oxidation of Toxic Organics in Waste Water,2012-03-07,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Anodic materials for electrochemical oxidation of organics; not OER.,"Anodic materials for electrochemical oxidation of organics in wastewater; not OER, no rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00116,,Tantalum pentoxide waveguide amplifier and laser for planar lightwave circuits,2011-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Tantalum pentoxide waveguide amplifier/laser dissertation; unrelated field.,Tantalum pentoxide waveguide amplifier/laser; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00117,10.5772/60887,The Relevance of ATR-FTIR Spectroscopy in Semiconductor Photocatalysis,2015-09-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,ATR-FTIR photocatalysis spectroscopy review.,Review of ATR-FTIR in semiconductor photocatalysis; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00118,10.1155/2015/302560,Formation of Nanoporous Tin Oxide Layers on Different Substrates during Anodic Oxidation in Oxalic Acid Electrolyte,2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Nanoporous tin oxide via anodic oxidation, no OER or calculation",SnO2 anodic-oxidation structural study; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00119,10.1002/advs.201500049,Achieving Highly Efficient Photoelectrochemical Water Oxidation with a TiCl4 Treated 3D Antimony‐Doped SnO2 Macropore/Branched α‐Fe2O3 Nanorod Heterojunction Photoanode,2015-05-15,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Photoelectrochemical water oxidation using Fe2O3/SnO2 photoanode; hematite-based, no computation.","Sb-doped SnO2 (rutile ATO)/Fe2O3 photoanode for water oxidation, experimental",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S00120,10.13140/rg.2.1.3919.8881,Synthesis and environmental chemistry of silver and iron oxide nanoparticles,2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Synthesis/environmental chemistry of Ag and Fe2O3 nanoparticles, no OER",Environmental chemistry of Ag and iron oxide nanoparticles; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00121,10.1117/12.2178016,"High temperature, harsh environment sensors for advanced power generation systems",2015-05-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,High-temperature sensors for power generation systems; not OER,"Harsh-environment sensors program overview, unrelated field",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00122,,Exploiting the extreme properties of boron doped diamond in electroanalysis,2013-09-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Boron-doped diamond electroanalysis dissertation; unrelated.,"Boron-doped diamond electrode properties for electroanalysis, unrelated to OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00123,,Ascending speleogenesis of Sokola Hill : a step towards a speleogenetic model of the Polish Jura,2011-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Cave speleogenesis geology paper; unrelated field.,Speleogenesis of caves in Polish Jura; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00124,10.5772/18211,"Advanced SnO2-Based Ceramics: Synthesis, Structure, Properties",2011-08-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Book chapter on SnO2-based ceramics synthesis/properties; not OER,Review of SnO2-based ceramics for sensors/varistors; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00125,10.12681/eadd/29578,"Petrological and microstructural evolution of syn-tectonic granitoids rocks, Migif-Hafafit area, South Eastern Desert, Egypt",2013-07-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Petrological evolution of granitoid rocks; geology.,Petrological study of syn-tectonic granitoids in Egypt; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00126,10.5075/epfl-thesis-6684,Iron-oxides and iron-citrate as new photocatalysts in solar inactivation of Escherichia coli in water : mechanistic aspects,2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Iron oxide/citrate photocatalysts for bacterial inactivation; not OER,Iron oxides/TiO2 photocatalytic bacterial inactivation thesis; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00127,10.5162/imcs2012/4.3.5,4.3.5 One-pot Hydrothermal Synthesis of SnO and SnO2 Nanostructures: Enhanced H2 Sensing Attributed to in-situ p-n Junctions,2012-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,SnO/SnO2 nanostructures for H2 gas sensing; unrelated to OER.,SnO/SnO2 nanostructures for H2 gas sensing; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00128,10.3390/en8064735,Influence of Coal Blending on Ash Fusibility in Reducing Atmosphere,2015-05-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Coal ash fusibility study; unrelated field,Coal ash fusibility during blending; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00129,10.5772/51784,Carbon Nanotubes for Energy Applications,2013-05-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Book chapter on carbon nanotubes for energy applications, unrelated to OER/rutile.","Book chapter on carbon nanotubes for energy, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00130,10.1155/2012/823498,Effect of Fe Concentration on Fe-Doped Anatase TiO2from GGA +UCalculations,2012-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"DFT+U on Fe-doped anatase TiO2 photocatalysis; not OER, not rutile.","Fe-doped anatase TiO2 DFT+U for photocatalysis; anatase, not OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00131,,Melt generation in the Earth's mantle at Convergent Plate Margins,2011-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,PhD thesis on mantle melt generation; unrelated field.,Thesis on mantle melt generation at convergent margins; unrelated geology.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
